fichier;nature;numéro;date;année;sens;extrait
CONSTEXT000017666563.xml;DC04;96-384;1996-12-19;1996;Conformité;
CONSTEXT000017666564.xml;DC04;96-385;1996-12-30;1996;Non conformité partielle;
CONSTEXT000017666602.xml;DC04;94-351;1994-12-29;1994;Non conformité partielle;
CONSTEXT000017666610.xml;AN;94-2053;1995-05-11;1995;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666611.xml;AN;95-2054;1995-09-14;1995;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666666.xml;DC04;94-352;1995-01-18;1995;Non conformité partielle;
CONSTEXT000017666667.xml;DC04;94-357;1995-01-25;1995;Conformité;
CONSTEXT000017666668.xml;SEN;95-2062/2063/2073;1996-05-03;1996;Annulation;o 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666674.xml;AN;97-2109/2162;1997-07-10;1997;Rejet;o 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666683.xml;AN;97-2121/2166/2171/2192;1997-12-16;1997;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000017666719.xml;DC04;94-358;1995-01-26;1995;Non conformité partielle;
CONSTEXT000017666720.xml;DC04;94-359;1995-01-19;1995;Conformité;
CONSTEXT000017666721.xml;DC04;95-360;1995-02-02;1995;Non conformité partielle;
CONSTEXT000017666722.xml;DC04;95-361;1995-02-02;1995;Conformité;
CONSTEXT000017666723.xml;DC04;95-362;1995-02-02;1995;Conformité;s aux membres du Parlement et à ceux du Conseil constitutionnel ,# Vu le code des communes ,# Vu le code électoral ,# Vu le code pénal ,# Le rapporteur ayant été entendu ,# #1. Considérant que le texte soumis à
CONSTEXT000017666724.xml;DC04;95-363;1995-01-11;1995;Non conformité partielle; 94-590 du 15 juillet 1994 relative à la date du renouvellement des conseillers municipaux ,# Vu le code électoral ,# Vu le code pénal ,# Vu le code général des impôts ,# Le rapporteur ayant été entendu ,# #1. 
CONSTEXT000017666725.xml;DC04;95-365;1995-07-27;1995;Conformité;
CONSTEXT000017666726.xml;DC04;95-369;1995-12-28;1995;Non conformité partielle;
CONSTEXT000017666727.xml;DC04;95-370;1995-12-30;1995;Conformité;
CONSTEXT000017666728.xml;DC04;95-371;1995-12-29;1995;Non conformité partielle;
CONSTEXT000017666735.xml;AN;97-2130;1997-12-16;1997;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral , # # Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour l
CONSTEXT000017666742.xml;AN;97-2139;1997-07-10;1997;Rejet;o 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666745.xml;AN;97-2142;1997-10-28;1997;Rejet;° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666795.xml;AN;97-2148;1997-07-10;1997;Rejet;o 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666801.xml;AN;97-2155/2157;1997-10-14;1997;Rejet;° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666803.xml;AN;97-2159;1997-10-28;1997;Rejet;° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666804.xml;AN;97-2160/2179/2197/2312;1997-12-09;1997;Rejet;bre 1997 sous le n° 97-2312 par laquelle celle-ci défère, en application de l'article L.O. 136-1 du code électoral, au Conseil constitutionnel, juge de l'élection, le cas de Mme Marie-José ROIG , # # Vu le mémo
CONSTEXT000017666805.xml;AN;97-2161;1997-07-10;1997;Rejet;o 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666806.xml;AN;97-2165;1997-10-23;1997;Annulation;n°58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666859.xml;AN;97-2175;1997-10-28;1997;Rejet; Vu la loi n° 86-1067 du 30 septembre 1986 modifiée relative à la liberté de communication ,# Vu le code électoral ,# Vu la recommandation n° 97-2 du 22 avril 1997 du Conseil supérieur de l'audiovisuel à l'ense
CONSTEXT000017666860.xml;AN;97-2176;1997-10-14;1997;Rejet;° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666861.xml;AN;97-2177;1997-10-28;1997;Rejet;° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666862.xml;AN;97-2180;1997-10-28;1997;Rejet;° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666864.xml;AN;97-2182;1997-10-14;1997;Rejet;n°58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666871.xml;AN;97-2190;1997-10-28;1997;Rejet;° 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666873.xml;AN;97-2194;1997-12-09;1997;Rejet;8-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel , # # Vu le code électoral dans sa rédaction résultant notamment de la loi organique n° 95-62 du 19 janvier 1995 modifiant
CONSTEXT000017666904.xml;AN;93-1321/1498R;1993-12-17;1993;Rectification d'erreur matérielle;sit le Conseil constitutionnel du cas de M. Pierre-Bloch, en application de l'article L.O. 136-1 du code électoral,# Vu la décision nos 93-1321/1498 rendue par le Conseil constitutionnel le 24 novembre 1993,# V
CONSTEXT000017666905.xml;AN;93-1327/1360R;1993-12-17;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666925.xml;AN;86-987;1986-04-01;1986;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Labadie, demeurant 2 rue Duguesclin, Le Chesnay, Yvelines, da
CONSTEXT000017666928.xml;AN;86-990;1986-04-01;1986;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par M. Maurice Clause, demeurant 4 impasse du Pressoir, à Pont-Châte
CONSTEXT000017666930.xml;AN;86-992;1986-04-01;1986;Rejet;,# Vu l'ordonnance du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu la requête présentée par MM. Hilaire Fournier, demeurant 29 boulevard Franklin-Roosevelt,
CONSTEXT000017666932.xml;AN;86-994;1986-07-03;1986;Rejet;ce n° 58-1067 du 7 novembre 1958 portant loi organique relative au Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666934.xml;AN;86-996;1986-07-08;1986;Rejet;ce n° 58-1067 du 7 novembre 1958 portant loi organique relative au Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666938.xml;AN;88-1109;1988-11-25;1988;Rejet;onnance n° 58-1067 du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666939.xml;AN;88-1110;1988-11-25;1988;Rejet;onnance n° 58-1067 du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666944.xml;AN;88-1115;1988-11-25;1988;Rejet;onnance n° 58-1067 du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666945.xml;AN;88-1116;1988-11-23;1988;Rejet;onnance n° 58-1067 du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666946.xml;AN;88-1118;1988-11-25;1988;Rejet;onnance n° 58-1067 du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666955.xml;DC04;91-291;1991-05-06;1991;Conformité;
CONSTEXT000017666960.xml;DC04;91-294;1991-07-25;1991;Conformité;
CONSTEXT000017666962.xml;DC04;91-296;1991-07-29;1991;Conformité;
CONSTEXT000017666965.xml;DC04;91-298;1991-07-24;1991;Conformité;e.#  IV. : Demande d'interprétation de l'article 37 de la loi déférée# Modifiant divers articles du code électoral, l'article 37 de la loi soumise à votre Haute Assemblée aménage les conditions dans lesquelles 
CONSTEXT000017666971.xml;AN;93-1321/1498;1993-11-24;1993;Annulation - Inéligibilité;eil constitutionnel du cas de M. Jean-Pierre Pierre-Bloch en application de l'article L.O. 136-1 du code électoral,# #Vu les observations présentées par le ministre de l'intérieur enregistrées comme ci-dessus l
CONSTEXT000017666975.xml;AN;93-1324;1993-10-06;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666976.xml;AN;93-1325;1993-10-21;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666977.xml;AN;93-1326/1490;1993-12-02;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666979.xml;AN;93-1327/1360;1993-11-25;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666980.xml;AN;93-1328/1487;1993-12-09;1993;Annulation et Inéligibilité;défère au Conseil constitutionnel le cas de M. Jack Lang par application de l'article L.O. 136-1 du code électoral,# Vu la requête complémentaire présentée par Mme Gourault, enregistrée comme ci-dessus le 20 av
CONSTEXT000017666982.xml;AN;93-1334;1993-06-15;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666983.xml;AN;93-1335;1993-10-21;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666984.xml;AN;93-1336;1993-06-15;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666986.xml;AN;93-1337;1993-06-15;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666987.xml;AN;93-1338;1993-06-15;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666988.xml;AN;93-1340;1993-06-15;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666990.xml;AN;93-1341;1993-06-15;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666991.xml;AN;93-1342;1993-06-15;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666995.xml;AN;86-999;1986-07-08;1986;Rejet;onnance n° 58-1067 du 7 novembre 1958 portant loi organique sur le Conseil constitutionnel ,# Vu le code électoral ,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le c
CONSTEXT000017666996.xml;AN;93-1346;1993-07-01;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666997.xml;AN;93-1347;1993-06-15;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666998.xml;AN;93-1348;1993-06-15;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017666999.xml;AN;93-1349;1993-06-15;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017667000.xml;AN;93-1351;1993-06-15;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
CONSTEXT000017667002.xml;AN;93-1352;1993-06-15;1993;Rejet;no 58-1067 du 7 novembre 1958 modifiée portant loi organique sur le Conseil constitutionnel,# Vu le code électoral,# Vu le règlement applicable à la procédure suivie devant le Conseil constitutionnel pour le co
